"date","1424"
2007-10-01,1.51
2007-10-02,1.51
2007-10-03,1.42
2007-10-04,1.39
2007-10-05,1.39
2007-10-06,1.39
2007-10-07,1.39
2007-10-08,1.39
2007-10-09,1.39
2007-10-10,1.29
2007-10-11,1.26
2007-10-12,1.26
2007-10-13,1.26
2007-10-14,1.26
2007-10-15,1.26
2007-10-16,1.26
2007-10-17,1.26
2007-10-18,1.26
2007-10-19,1.26
2007-10-20,1.26
2007-10-21,1.26
2007-10-22,1.26
2007-10-23,1.33
2007-10-24,2.32
2007-10-25,1.62
2007-10-26,1.41
2007-10-27,1.33
2007-10-28,1.28
2007-10-29,1.26
2007-10-30,1.26
2007-10-31,1.26
2007-11-01,1.26
2007-11-02,1.26
2007-11-03,1.26
2007-11-04,1.26
2007-11-05,1.26
2007-11-06,1.25
2007-11-07,1.22
2007-11-08,1.22
2007-11-09,1.23
2007-11-10,1.26
2007-11-11,1.2
2007-11-12,1.13
2007-11-13,1.13
2007-11-14,1.13
2007-11-15,1.14
2007-11-16,1.13
2007-11-17,1.13
2007-11-18,1.13
2007-11-19,1.95
2007-11-20,2.13
2007-11-21,1.81
2007-11-22,1.95
2007-11-23,1.74
2007-11-24,1.76
2007-11-25,1.81
2007-11-26,1.66
2007-11-27,1.53
2007-11-28,1.49
2007-11-29,1.43
2007-11-30,1.41
2007-12-01,1.39
2007-12-02,1.39
2007-12-03,1.39
2007-12-04,1.39
2007-12-05,1.39
2007-12-06,1.39
2007-12-07,1.39
2007-12-08,1.39
2007-12-09,1.39
2007-12-10,1.67
2007-12-11,1.61
2007-12-12,1.53
2007-12-13,1.5
2007-12-14,1.39
2007-12-15,1.39
2007-12-16,1.39
2007-12-17,1.39
2007-12-18,1.26
2007-12-19,1.39
2007-12-20,1.39
2007-12-21,1.39
2007-12-22,1.39
2007-12-23,1.39
2007-12-24,1.39
2007-12-25,1.39
2007-12-26,1.67
2007-12-27,1.53
2007-12-28,1.53
2007-12-29,1.39
2007-12-30,1.39
2007-12-31,1.39
2008-01-01,1.39
2008-01-02,1.39
2008-01-03,2.47
2008-01-04,2.47
2008-01-05,2.13
2008-01-06,2.13
2008-01-07,2.13
2008-01-08,2.13
2008-01-09,2.3
2008-01-10,2.3
2008-01-11,5.12
2008-01-12,7.41
2008-01-13,6.35
2008-01-14,10.78
2008-01-15,10.45
2008-01-16,17.35
2008-01-17,13.07
2008-01-18,10.53
2008-01-19,8.77
2008-01-20,7.65
2008-01-21,6.87
2008-01-22,6.09
2008-01-23,5.6
2008-01-24,5.12
2008-01-25,4.89
2008-01-26,4.44
2008-01-27,4.22
2008-01-28,4.01
2008-01-29,3.8
2008-01-30,3.8
2008-01-31,3.59
2008-02-01,3.8
2008-02-02,4.89
2008-02-03,4.66
2008-02-04,6.61
2008-02-05,5.84
2008-02-06,5.36
2008-02-07,5.36
2008-02-08,5.12
2008-02-09,4.89
2008-02-10,4.66
2008-02-11,4.44
2008-02-12,4.22
2008-02-13,4.01
2008-02-14,3.8
2008-02-15,3.8
2008-02-16,3.59
2008-02-17,3.39
2008-02-18,3.39
2008-02-19,3.39
2008-02-20,3.39
2008-02-21,3.39
2008-02-22,3.2
2008-02-23,3.2
2008-02-24,3.01
2008-02-25,3.01
2008-02-26,3.01
2008-02-27,3.01
2008-02-28,3.2
2008-02-29,3.01
2008-03-01,2.82
2008-03-02,2.64
2008-03-03,2.47
2008-03-04,2.3
2008-03-05,2.3
2008-03-06,2.13
2008-03-07,2.13
2008-03-08,2.13
2008-03-09,2.13
2008-03-10,2.64
2008-03-11,3.01
2008-03-12,2.82
2008-03-13,2.64
2008-03-14,2.64
2008-03-15,2.64
2008-03-16,2.82
2008-03-17,2.82
2008-03-18,3.01
2008-03-19,3.01
2008-03-20,2.82
2008-03-21,2.82
2008-03-22,4.01
2008-03-23,6.61
2008-03-24,8.54
2008-03-25,11.31
2008-03-26,11.64
2008-03-27,15.32
2008-03-28,17.02
2008-03-29,14.1
2008-03-30,14.1
2008-03-31,13.03
2008-04-01,12.24
2008-04-02,11.18
2008-04-03,10.08
2008-04-04,9.13
2008-04-05,8.55
2008-04-06,7.97
2008-04-07,6.96
2008-04-08,7.44
2008-04-09,17.69
2008-04-10,25.36
2008-04-11,22.53
2008-04-12,18.64
2008-04-13,17.26
2008-04-14,16.11
2008-04-15,14.59
2008-04-16,13.43
2008-04-17,13.42
2008-04-18,17.9
2008-04-19,21.13
2008-04-20,20.01
2008-04-21,21.21
2008-04-22,19.94
2008-04-23,18.86
2008-04-24,17.17
2008-04-25,15.6
2008-04-26,14.25
2008-04-27,12.92
2008-04-28,12
2008-04-29,11.09
2008-04-30,11.33
2008-05-01,10.37
2008-05-02,9.43
2008-05-03,8.54
2008-05-04,7.97
2008-05-05,7.41
2008-05-06,7.14
2008-05-07,6.61
2008-05-08,7.68
2008-05-09,8.54
2008-05-10,9.13
2008-05-11,9.74
2008-05-12,9.74
2008-05-13,11.67
2008-05-14,11.01
2008-05-15,11.67
2008-05-16,12.68
2008-05-17,12.34
2008-05-18,12.34
2008-05-19,12.34
2008-05-20,11.67
2008-05-21,11.01
2008-05-22,10.69
2008-05-23,12.34
2008-05-24,15.2
2008-05-25,14.1
2008-05-26,13.74
2008-05-27,13.03
2008-05-28,12.68
2008-05-29,12.68
2008-05-30,13.38
2008-05-31,14.46
2008-06-01,13.38
2008-06-02,12.58
2008-06-03,11.71
2008-06-04,10.8
2008-06-05,10.11
2008-06-06,9.24
2008-06-07,8.49
2008-06-08,8.34
2008-06-09,7.68
2008-06-10,7.14
2008-06-11,6.61
2008-06-12,6.35
2008-06-13,5.84
2008-06-14,5.6
2008-06-15,5.36
2008-06-16,7.41
2008-06-17,6.09
2008-06-18,5.36
2008-06-19,4.89
2008-06-20,4.66
2008-06-21,4.44
2008-06-22,4.22
2008-06-23,4.01
2008-06-24,4.01
2008-06-25,3.8
2008-06-26,3.8
2008-06-27,3.59
2008-06-28,3.39
2008-06-29,3.2
2008-06-30,3.01
2008-07-01,3.01
2008-07-02,3.01
2008-07-03,3.01
2008-07-04,2.82
2008-07-05,2.82
2008-07-06,2.82
2008-07-07,2.82
2008-07-08,2.64
2008-07-09,2.47
2008-07-10,2.47
2008-07-11,2.64
2008-07-12,2.47
2008-07-13,2.47
2008-07-14,2.3
2008-07-15,2.3
2008-07-16,2.13
2008-07-17,2.13
2008-07-18,2.13
2008-07-19,1.97
2008-07-20,1.97
2008-07-21,2
2008-07-22,1.84
2008-07-23,1.82
2008-07-24,1.82
2008-07-25,1.82
2008-07-26,1.82
2008-07-27,1.82
2008-07-28,1.67
2008-07-29,1.67
2008-07-30,1.53
2008-07-31,1.53
2008-08-01,1.53
2008-08-02,1.53
2008-08-03,1.53
2008-08-04,1.39
2008-08-05,1.39
2008-08-06,1.39
2008-08-07,1.39
2008-08-08,1.39
2008-08-09,1.35
2008-08-10,1.37
2008-08-11,1.46
2008-08-12,1.48
2008-08-13,1.46
2008-08-14,1.39
2008-08-15,1.39
2008-08-16,1.72
2008-08-17,1.7
2008-08-18,1.4
2008-08-19,1.35
2008-08-20,1.32
2008-08-21,1.26
2008-08-22,1.29
2008-08-23,1.26
2008-08-24,1.25
2008-08-25,1.24
2008-08-26,1.13
2008-08-27,1.13
2008-08-28,1.13
2008-08-29,1.13
2008-08-30,1.24
2008-08-31,1.23
2008-09-01,1.15
2008-09-02,1.08
2008-09-03,1.19
2008-09-04,1.83
2008-09-05,1.7
2008-09-06,1.87
2008-09-07,1.45
2008-09-08,1.32
2008-09-09,1.22
2008-09-10,1.13
2008-09-11,1.14
2008-09-12,1.23
2008-09-13,1.25
2008-09-14,1.13
2008-09-15,1.13
2008-09-16,1.13
2008-09-17,1.13
2008-09-18,1.13
2008-09-19,1.13
2008-09-20,1.05
2008-09-21,1.02
2008-09-22,1.06
2008-09-23,1.13
2008-09-24,1.03
2008-09-25,1.01
2008-09-26,1.01
2008-09-27,1.01
2008-09-28,1.01
2008-09-29,1.01
2008-09-30,1.01
2008-10-01,1.01
2008-10-02,0.9
2008-10-03,1.01
2008-10-04,1.01
2008-10-05,1.01
2008-10-06,0.95
2008-10-07,1.47
2008-10-08,1.46
2008-10-09,1.15
2008-10-10,1.13
2008-10-11,1.01
2008-10-12,1.01
2008-10-13,1.01
2008-10-14,1.01
2008-10-15,1.01
2008-10-16,1.01
2008-10-17,1.01
2008-10-18,1.01
2008-10-19,1.01
2008-10-20,1.01
2008-10-21,0.97
2008-10-22,1.25
2008-10-23,1.14
2008-10-24,1.05
2008-10-25,1.01
2008-10-26,1.01
2008-10-27,1.01
2008-10-28,1.53
2008-10-29,2.3
2008-10-30,2.82
2008-10-31,3.2
2008-11-01,3.8
2008-11-02,5.36
2008-11-03,7.41
2008-11-04,24.77
2008-11-05,15.57
2008-11-06,10.37
2008-11-07,8.54
2008-11-08,7.14
2008-11-09,6.09
2008-11-10,5.6
2008-11-11,5.6
2008-11-12,5.36
2008-11-13,5.6
2008-11-14,5.12
2008-11-15,4.89
2008-11-16,4.44
2008-11-17,4.22
2008-11-18,4.01
2008-11-19,4.22
2008-11-20,3.8
2008-11-21,3.8
2008-11-22,3.8
2008-11-23,3.8
2008-11-24,4.89
2008-11-25,16.06
2008-11-26,14.89
2008-11-27,12.34
2008-11-28,11.01
2008-11-29,14.1
2008-11-30,15.57
2008-12-01,14.82
2008-12-02,13.74
2008-12-03,21.22
2008-12-04,28.07
2008-12-05,29.54
2008-12-06,24.31
2008-12-07,24.77
2008-12-08,22.52
2008-12-09,25.22
2008-12-10,28.38
2008-12-11,25.74
2008-12-12,24.85
2008-12-13,29.55
2008-12-14,33.74
2008-12-15,34.03
2008-12-16,32.9
2008-12-17,29.39
2008-12-18,27.63
2008-12-19,24.39
2008-12-20,21.65
2008-12-21,19.2
2008-12-22,17.5
2008-12-23,15.57
2008-12-24,14.46
2008-12-25,13.03
2008-12-26,12.01
2008-12-27,11.34
2008-12-28,10.37
2008-12-29,9.55
2008-12-30,8.92
2008-12-31,8.29
2009-01-01,7.68
2009-01-02,7.32
2009-01-03,7.46
2009-01-04,6.97
2009-01-05,6.61
2009-01-06,6.35
2009-01-07,6.09
2009-01-08,5.6
2009-01-09,5.6
2009-01-10,5.36
2009-01-11,5.12
2009-01-12,4.89
2009-01-13,5.36
2009-01-14,4.89
2009-01-15,4.89
2009-01-16,4.66
2009-01-17,4.66
2009-01-18,4.44
2009-01-19,5.36
2009-01-20,7.41
2009-01-21,7.41
2009-01-22,12.34
2009-01-23,26.16
2009-01-24,34.13
2009-01-25,30.03
2009-01-26,30.03
2009-01-27,31.54
2009-01-28,29.04
2009-01-29,35.72
2009-01-30,28.07
2009-01-31,28.07
2009-02-01,25.23
2009-02-02,22.52
2009-02-03,19.94
2009-02-04,20.36
2009-02-05,20.79
2009-02-06,20.79
2009-02-07,19.94
2009-02-08,19.94
2009-02-09,23.86
2009-02-10,23.86
2009-02-11,22.08
2009-02-12,20.36
2009-02-13,18.71
2009-02-14,17.11
2009-02-15,15.95
2009-02-16,14.82
2009-02-17,13.38
2009-02-18,12.34
2009-02-19,11.67
2009-02-20,10.69
2009-02-21,10.05
2009-02-22,9.43
2009-02-23,8.76
2009-02-24,8.24
2009-02-25,7.76
2009-02-26,7.38
2009-02-27,7.02
2009-02-28,6.68
2009-03-01,6.35
2009-03-02,6.22
2009-03-03,5.85
2009-03-04,6.72
2009-03-05,9.47
2009-03-06,12.94
2009-03-07,17.38
2009-03-08,14.65
2009-03-09,13.08
2009-03-10,12.07
2009-03-11,11.17
2009-03-12,10.44
2009-03-13,9.8
2009-03-14,9.14
2009-03-15,8.6
2009-03-16,8.14
2009-03-17,7.63
2009-03-18,7.29
2009-03-19,6.9
2009-03-20,6.57
2009-03-21,6.27
2009-03-22,5.95
2009-03-23,5.71
2009-03-24,5.45
2009-03-25,5.24
2009-03-26,5.02
2009-03-27,4.86
2009-03-28,4.81
2009-03-29,5.79
2009-03-30,5.36
2009-03-31,4.66
2009-04-01,4.44
2009-04-02,4.36
2009-04-03,4.22
2009-04-04,4.12
2009-04-05,4.05
2009-04-06,4.12
2009-04-07,4.27
2009-04-08,3.99
2009-04-09,3.95
2009-04-10,5.48
2009-04-11,5.44
2009-04-12,5.36
2009-04-13,5.3
2009-04-14,5.61
2009-04-15,5.72
2009-04-16,5.91
2009-04-17,6.53
2009-04-18,6.87
2009-04-19,7.49
2009-04-20,7.29
2009-04-21,7.01
2009-04-22,6.7
2009-04-23,6.46
2009-04-24,6.09
2009-04-25,5.9
2009-04-26,5.69
2009-04-27,5.64
2009-04-28,6.02
2009-04-29,5.55
2009-04-30,5.68
2009-05-01,6
2009-05-02,5.59
2009-05-03,5.36
2009-05-04,5.23
2009-05-05,5.1
2009-05-06,4.86
2009-05-07,4.68
2009-05-08,4.66
2009-05-09,4.6
2009-05-10,4.47
2009-05-11,5.4
2009-05-12,4.94
2009-05-13,4.61
2009-05-14,4.93
2009-05-15,4.87
2009-05-16,5.06
2009-05-17,6.38
2009-05-18,6.01
2009-05-19,5.75
2009-05-20,5.51
2009-05-21,5.29
2009-05-22,5.07
2009-05-23,5.03
2009-05-24,5.83
2009-05-25,5.61
2009-05-26,5.41
2009-05-27,5.06
2009-05-28,4.84
2009-05-29,4.61
2009-05-30,4.31
2009-05-31,4.12
2009-06-01,3.88
2009-06-02,3.7
2009-06-03,3.59
2009-06-04,3.59
2009-06-05,4.23
2009-06-06,4.11
2009-06-07,4.08
2009-06-08,4.6
2009-06-09,5.09
2009-06-10,6.57
2009-06-11,6.43
2009-06-12,5.77
2009-06-13,5.26
2009-06-14,4.89
2009-06-15,4.85
2009-06-16,4.6
2009-06-17,4.33
2009-06-18,3.99
2009-06-19,3.8
2009-06-20,3.74
2009-06-21,3.55
2009-06-22,3.36
2009-06-23,3.2
2009-06-24,3.2
2009-06-25,3.13
2009-06-26,3.22
2009-06-27,3.08
2009-06-28,2.82
2009-06-29,2.82
2009-06-30,2.82
2009-07-01,2.64
2009-07-02,2.47
2009-07-03,2.47
2009-07-04,2.44
2009-07-05,2.3
2009-07-06,2.34
2009-07-07,2.23
2009-07-08,2.13
2009-07-09,2.13
2009-07-10,2.12
2009-07-11,1.97
2009-07-12,1.97
2009-07-13,1.83
2009-07-14,1.82
2009-07-15,1.8
2009-07-16,1.69
2009-07-17,1.82
2009-07-18,1.75
2009-07-19,1.67
2009-07-20,1.67
2009-07-21,1.53
2009-07-22,1.79
2009-07-23,3.32
2009-07-24,2.3
2009-07-25,2.13
2009-07-26,2.13
2009-07-27,1.67
2009-07-28,1.63
2009-07-29,1.53
2009-07-30,1.53
2009-07-31,1.51
2009-08-01,1.82
2009-08-02,2.13
2009-08-03,1.67
2009-08-04,1.53
2009-08-05,1.53
2009-08-06,1.53
2009-08-07,1.53
2009-08-08,1.53
2009-08-09,1.52
2009-08-10,1.38
2009-08-11,1.26
2009-08-12,1.26
2009-08-13,1.25
2009-08-14,1.24
2009-08-15,1.13
2009-08-16,1.02
2009-08-17,1.06
2009-08-18,1.13
2009-08-19,1.12
2009-08-20,1.05
2009-08-21,1.13
2009-08-22,1.13
2009-08-23,1.13
2009-08-24,1.04
2009-08-25,1.13
2009-08-26,1.13
2009-08-27,1.12
2009-08-28,1.01
2009-08-29,1.01
2009-08-30,1.01
2009-08-31,1.01
2009-09-01,0.92
2009-09-02,0.9
2009-09-03,0.91
2009-09-04,0.9
2009-09-05,0.91
2009-09-06,0.93
2009-09-07,0.9
2009-09-08,0.9
2009-09-09,0.9
2009-09-10,0.9
2009-09-11,0.9
2009-09-12,0.9
2009-09-13,0.9
2009-09-14,0.9
2009-09-15,0.9
2009-09-16,1.12
2009-09-17,1.22
2009-09-18,1.13
2009-09-19,1.04
2009-09-20,1.01
2009-09-21,1.07
2009-09-22,1.02
2009-09-23,1.02
2009-09-24,0.92
2009-09-25,0.9
2009-09-26,0.9
2009-09-27,0.91
2009-09-28,0.91
2009-09-29,0.91
2009-09-30,0.91
2009-10-01,0.76
2009-10-02,0.76
2009-10-03,0.76
2009-10-04,0.86
2009-10-05,1.01
2009-10-06,2.62
2009-10-07,2.22
2009-10-08,1.77
2009-10-09,1.39
2009-10-10,1.23
2009-10-11,1.19
2009-10-12,1.11
2009-10-13,1.08
2009-10-14,1.08
2009-10-15,1.08
2009-10-16,1.08
2009-10-17,1.02
2009-10-18,0.92
2009-10-19,0.92
2009-10-20,1.02
2009-10-21,1.14
2009-10-22,3.43
2009-10-23,2.48
2009-10-24,1.73
2009-10-25,1.82
2009-10-26,1.88
2009-10-27,1.63
2009-10-28,1.44
2009-10-29,1.33
2009-10-30,1.26
2009-10-31,1.26
2009-11-01,1.37
2009-11-02,2.31
2009-11-03,1.69
2009-11-04,2.2
2009-11-05,4.44
2009-11-06,7.15
2009-11-07,5.97
2009-11-08,6.66
2009-11-09,6.35
2009-11-10,5.93
2009-11-11,5.31
2009-11-12,5.5
2009-11-13,5.43
2009-11-14,10.87
2009-11-15,20.58
2009-11-16,32.63
2009-11-17,27.28
2009-11-18,21.87
2009-11-19,18.43
2009-11-20,14.97
2009-11-21,12.72
2009-11-22,11.68
2009-11-23,10.52
2009-11-24,9.38
2009-11-25,9.22
2009-11-26,8.87
2009-11-27,8.73
2009-11-28,8.77
2009-11-29,17.37
