"date","1753"
2008-01-01,2.5
2008-01-02,3.25
2008-01-03,NA
2008-01-04,NA
2008-01-05,7.84
2008-01-06,8.31
2008-01-07,7.37
2008-01-08,6.8
2008-01-09,7.45
2008-01-10,7.36
2008-01-11,7.65
2008-01-12,NA
2008-01-13,NA
2008-01-14,NA
2008-01-15,NA
2008-01-16,NA
2008-01-17,NA
2008-01-18,NA
2008-01-19,NA
2008-01-20,NA
2008-01-21,9.98
2008-01-22,9.44
2008-01-23,8.88
2008-01-24,8.5
2008-01-25,7.99
2008-01-26,7.66
2008-01-27,7.36
2008-01-28,7.07
2008-01-29,6.92
2008-01-30,6.67
2008-01-31,6.53
2008-02-01,6.51
2008-02-02,6.99
2008-02-03,6.82
2008-02-04,9.57
2008-02-05,8.31
2008-02-06,6.73
2008-02-07,6.35
2008-02-08,6.02
2008-02-09,5.84
2008-02-10,5.59
2008-02-11,5.54
2008-02-12,5.32
2008-02-13,5.22
2008-02-14,5.09
2008-02-15,5.09
2008-02-16,4.87
2008-02-17,4.83
2008-02-18,4.76
2008-02-19,4.76
2008-02-20,4.88
2008-02-21,4.68
2008-02-22,4.53
2008-02-23,4.46
2008-02-24,4.41
2008-02-25,4.37
2008-02-26,4.32
2008-02-27,4.43
2008-02-28,5.17
2008-02-29,4.92
2008-03-01,4.7
2008-03-02,4.53
2008-03-03,4.52
2008-03-04,4.36
2008-03-05,4.29
2008-03-06,4.27
2008-03-07,4.17
2008-03-08,4.16
2008-03-09,4.22
2008-03-10,5.02
2008-03-11,6.32
2008-03-12,5.62
2008-03-13,5.34
2008-03-14,5.1
2008-03-15,5.15
2008-03-16,5.32
2008-03-17,5.3
2008-03-18,6.28
2008-03-19,6.38
2008-03-20,5.91
2008-03-21,5.58
2008-03-22,6.78
2008-03-23,8.5
2008-03-24,9.03
2008-03-25,NA
2008-03-26,NA
2008-03-27,NA
2008-03-28,NA
2008-03-29,NA
2008-03-30,NA
2008-03-31,NA
2008-04-01,NA
2008-04-02,NA
2008-04-03,NA
2008-04-04,NA
2008-04-05,NA
2008-04-06,NA
2008-04-07,NA
2008-04-08,NA
2008-04-09,NA
2008-04-10,NA
2008-04-11,NA
2008-04-12,NA
2008-04-13,NA
2008-04-14,NA
2008-04-15,NA
2008-04-16,NA
2008-04-17,NA
2008-04-18,NA
2008-04-19,NA
2008-04-20,NA
2008-04-21,NA
2008-04-22,NA
2008-04-23,NA
2008-04-24,NA
2008-04-25,NA
2008-04-26,NA
2008-04-27,NA
2008-04-28,NA
2008-04-29,NA
2008-04-30,NA
2008-05-01,NA
2008-05-02,NA
2008-05-03,NA
2008-05-04,NA
2008-05-05,NA
2008-05-06,NA
2008-05-07,NA
2008-05-08,NA
2008-05-09,NA
2008-05-10,NA
2008-05-11,NA
2008-05-12,NA
2008-05-13,NA
2008-05-14,NA
2008-05-15,NA
2008-05-16,NA
2008-05-17,NA
2008-05-18,NA
2008-05-19,NA
2008-05-20,NA
2008-05-21,NA
2008-05-22,NA
2008-05-23,NA
2008-05-24,NA
2008-05-25,NA
2008-05-26,NA
2008-05-27,NA
2008-05-28,NA
2008-05-29,NA
2008-05-30,NA
2008-05-31,NA
2008-06-01,NA
2008-06-02,NA
2008-06-03,NA
2008-06-04,NA
2008-06-05,NA
2008-06-06,NA
2008-06-07,NA
2008-06-08,NA
2008-06-09,NA
2008-06-10,NA
2008-06-11,NA
2008-06-12,NA
2008-06-13,10.06
2008-06-14,9.73
2008-06-15,9.44
2008-06-16,NA
2008-06-17,9.75
2008-06-18,9.12
2008-06-19,8.67
2008-06-20,8.42
2008-06-21,8.16
2008-06-22,7.91
2008-06-23,7.68
2008-06-24,7.45
2008-06-25,7.28
2008-06-26,7.17
2008-06-27,6.95
2008-06-28,6.73
2008-06-29,6.68
2008-06-30,6.52
2008-07-01,6.32
2008-07-02,6.35
2008-07-03,6.22
2008-07-04,5.96
2008-07-05,6.15
2008-07-06,5.9
2008-07-07,5.68
2008-07-08,5.53
2008-07-09,5.45
2008-07-10,5.25
2008-07-11,5.25
2008-07-12,5.13
2008-07-13,5.04
2008-07-14,5.01
2008-07-15,4.87
2008-07-16,4.83
2008-07-17,4.64
2008-07-18,4.61
2008-07-19,4.42
2008-07-20,4.32
2008-07-21,4.23
2008-07-22,4.2
2008-07-23,4.05
2008-07-24,4.03
2008-07-25,4.01
2008-07-26,4.02
